floor_id,floor_name,booth,desk,distance,partner_flg,partner2_flg,open_time_weekday,close_time_weekday,open_time_saturday,close_time_saturday,open_time_sunday,close_time_sunday,address_detail,floor_name_kana,type,telecube_id,type_name
16,川口駅改札外,"true","false",14096.897590334964,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,埼玉県埼玉県川口市栄町3丁目 1-21,カワグチエキカイサツガイ,2,56,BOOTH
91,川越プリンスホテル,"false","false",36455.90564615851,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,埼玉県川越市新富町 １丁目２２,カワゴエプリンスホテル,3,219,ホテルシェアオフィス
155,川崎駅中央北改札内,"true","false",17784.12997877196,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,神奈川県川崎市幸区堀川町 川崎駅,カワサキエキチュウオウキタカイサツナイ,2,357,BOOTH
57,神田駅改札内(西口方面),"true","false",1230.801922488955,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都千代田区 鍛冶町 ２丁目 １３ ２６,カンダエキカイサツナイニシグチホウメン,2,760,BOOTH
319,神田駅北口改札外,"true","false",1234.87006337066,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都千代田区 鍛冶町2-12,カンダエキキタグチカイサツガイ,2,715,BOOTH
267,GALA湯沢,"false","false",166339.02801595596,"true",1,10:00,15:30,10:00,15:30,10:00,15:30,新潟県南魚沼郡湯沢町 湯沢１０３９−２,ガーラユザワ,3,618,その他(WeWork等)
405,北上駅西口改札外,"true","false",417207.84142102493,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,岩手県北上市 大通り １丁目 １－２ 北上駅,キタカミエキニシグチカイサツガイ,2,855,BOOTH
345,北千住駅南改札外（改札横）,"true","false",8284.90460744605,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都足立区 千住旭町42-2,キタセンジュエキミナミカイサツガイカイサツヨコ,2,717,BOOTH
60,北千住駅南改札外（仲町出口）,"true","false",8288.42284870957,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都足立区 千住旭町 ４２ 北千住駅,キタセンジュエキミナミカイサツガイナカマチデグチ,2,155,BOOTH
459,北戸田駅改札外,"true","false",18860.285392206766,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,埼玉県戸田市 新曽字芦原2004 北戸田駅,キタトダエキカイサツガイ,2,934,BOOTH
374,北府中駅改札外,"true","false",26662.93830730807,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都府中市 晴見町2-27-2 北府中駅,キタフチュウエキカイサツナイ,2,816,BOOTH
433,北松戸駅改札外,"true","false",18661.724469475666,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,千葉県松戸市 上本郷905号 北松戸駅,キタマツドエキカイサツガイ,2,895,BOOTH
435,北与野駅改札外,"true","false",26375.22164730967,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,埼玉県さいたま市 上落合2-3-1 北与野駅,キタヨノエキカイサツガイ,2,897,BOOTH
379,吉祥寺駅改札内,"true","false",17133.710947674008,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都武蔵野市吉祥寺南町 1-1-24,キチジョウジエキカイサツナイ,2,738,BOOTH
355,ＫＩＴＴＥ名古屋　地下1階,"true","false",267883.858065125,"false",0,07:30,21:30,07:30,21:30,07:30,21:30,愛知県名古屋市中村区名駅 １丁目1-1 ＪＰタワー名古屋,キッテナゴヤチカイチカイ,2,786,BOOTH
453,旧軽井沢 ホテル音羽ノ森,"false","false",126148.4157642996,"true",0,09:00,17:00,,,,,長野県北佐久郡軽井沢町 軽井沢1323-980,キュウカルイウザワホテルオトワノモリ,3,926,ホテルシェアオフィス
593,京都駅中央口みどりの窓口内,"true","false",372453.658684626,"false",0,07:00,20:45,07:00,20:45,07:00,20:45,京都府下京区 烏丸通塩小路下ル東塩小路町 京都駅,キョウトエキチュウオウグチミドリノマドグチナイ,2,1148,BOOTH
332,熊谷駅在来線改札外,"true","false",61144.19585303508,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,埼玉県熊谷市 筑波 ２丁目 １１５,クマガヤエキザイライセンカイサツガイ,2,743,BOOTH
358,熊谷駅新幹線改札内 待合室,"true","false",61140.94617462804,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,埼玉県熊谷市筑波2丁目 115,クマガヤエキシンカンセンカイサツナイ マチアイシツ,2,764,BOOTH
527,栗橋駅改札内,"true","false",50960.4586106616,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,埼玉県久喜市 栗橋北 １-1-1 栗橋駅,クリハシエキカイサツガイ,2,981,BOOTH
197,ホテルグランヴィア大阪,"false","false",403750.3372263114,"true",0,08:00,18:00,08:00,18:00,08:00,18:00,大阪府大阪市北区 梅田3丁目1番1号,グランヴィアオオサカ,3,459,ホテルシェアオフィス
203,ホテルグランヴィア岡山,"false","false",544555.3290567553,"true",0,09:00,18:00,09:00,18:00,09:00,18:00,岡山県岡山市北区駅元町 １-5,グランヴィアオカヤマ,3,461,ホテルシェアオフィス
196,ホテルグランヴィア京都,"false","false",372408.2514743336,"true",0,08:00,18:00,08:00,18:00,08:00,18:00,京都府京都市下京区東塩小路町下ル JR京都駅中央口,グランヴィアキョウト,3,457,ホテルシェアオフィス
199,ホテルグランヴィア広島,"false","false",680108.5122917676,"true",0,08:00,18:00,08:00,18:00,08:00,18:00,広島県広島市南区松原町 1番5号,グランヴィアヒロシマ,3,463,ホテルシェアオフィス
200,ホテルグランヴィア和歌山,"false","false",447731.8778772998,"true",0,08:00,18:00,08:00,18:00,08:00,18:00,和歌山県和歌山市友田町 5-18,グランヴィアワカヤマ,3,467,ホテルシェアオフィス
183,ホテルグレイスリー浅草,"false","false",4089.9254615774853,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,東京都台東区 雷門2-10-2,グレイスリーアサクサ,3,428,ホテルシェアオフィス
184,ホテルグレイスリー銀座,"false","false",1398.7730287343013,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,東京都中央区 銀座7－10－1,グレイスリーギンザ,3,426,ホテルシェアオフィス
179,ホテルグレイスリー新宿,"false","false",6032.233389222928,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,東京都新宿区歌舞伎町 １-１９-1,グレイスリーシンジュク,3,418,ホテルシェアオフィス
181,ホテルグレイスリー田町,"false","false",4399.330317184693,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,東京都港区 芝浦3-8-1,グレイスリータマチ,3,422,ホテルシェアオフィス
350,検見川浜駅改札外,"true","false",26968.648054993893,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,千葉県千葉市 真砂 ４丁目 ２,ケミガワハマエキカイサツガイ,2,778,BOOTH
381,甲府駅改札外,"true","false",108426.41652191637,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,山梨県甲府市 丸の内1-1-8,コウフエキカイサツガイ,2,792,BOOTH
380,甲府駅改札内,"true","false",108419.0825665125,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,山梨県甲府市 丸の内1-1-8,コウフエキカイサツナイ,2,791,BOOTH
592,神戸駅改札外,"true","false",432397.26933755894,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,兵庫県神戸市中央区 相生町3丁目1番1号 神戸駅,コウベエキカイサツガイ,2,1147,BOOTH
68,郡山駅中央口改札外,"true","false",198546.59541739715,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,福島県郡山市 燧田 １９５,コオリヤマエキチュウオウグチカイサツガイ,2,174,BOOTH
457,古河駅改札内,"true","false",57184.51480202678,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,茨城県古河市本町 1-1-15,コガエキカイサツナイ,2,947,BOOTH
596,小倉駅新幹線改札内,"true","false",836818.1040368803,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,福岡県北九州市 浅野1丁目1-1 小倉駅,コクラエキシンカンセンカイサツナイ,2,1152,BOOTH
458,越谷レイクタウン駅改札外,"true","false",22215.846714115163,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,埼玉県越谷市レイクタウン 8－16,コシガヤレイクタウンエキカイサツガイ,2,948,BOOTH
456,小杉ビルディング,"true","false",15124.257616641708,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,神奈川県川崎市中原区 小杉町1-403-60 小杉ビルディング,コスギビルディング,2,932,BOOTH
367,小机駅改札外,"true","false",24389.779375390608,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,神奈川県横浜市港北区 小机町2534 小机駅,コヅクエエキカイサツガイ,2,804,BOOTH
419,cohako(勝田駅コワーキングスペース),"false","false",104540.94935720676,"true",1,07:00,19:00,,,,,茨城県ひたちなか市 勝田中央1-1,コハコカツタエキコワーキングスペース,3,868,その他(WeWork等)
622,COMPASS小倉(fabbit),"false","false",836377.7576142579,"true",1,09:00,18:00,,,,,福岡県北九州市小倉北区 浅野3丁目8番1号 AIM（アジア太平洋インポートマート）ビル6階,コンパスコクラ(ファビット),3,1213,その他(WeWork等)
318,五反田駅中央改札内,"true","false",7237.039232258707,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都品川区 東五反田1-26-2,ゴタンダエキチュウオウカイサツナイ,2,714,BOOTH
189,さいたま新都心合同庁舎1号館,"true","false",26321.80783361558,"false",0,08:00,19:30,,,,,埼玉県さいたま市 中央区新都心1番地１,サイタマシントシンゴウドウチョウチャイチゴウカン,2,442,BOOTH
515,佐久平駅プラザ佐久内,"true","false",134779.6784580341,"false",0,09:00,19:30,09:00,19:30,09:00,19:30,長野県佐久市 佐久平駅東1-1 プラザ佐久,サクダイラエキプラザサクナイ,2,968,BOOTH
429,札幌駅東コンコース北口側,"true","false",831451.0670591757,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,北海道札幌市北区 北6条西4丁目 JR札幌駅,サッポロエキヒガシコンコースキタグチガワ,2,884,BOOTH
430,札幌ステラプレイス センター４F,"true","false",831369.4912166821,"false",0,10:15,20:00,10:15,20:00,10:15,20:00,北海道札幌市中央区 北5条西2丁目 札幌ステラプレイス センター４F,サッポロステラプレイス センター 4カイ,2,886,BOOTH
598,SADO PORT LOUNGE(佐渡市両津港ターミナル),"false","false",291517.1180861263,"true",1,08:30,19:00,08:30,19:00,08:30,19:00,新潟県佐渡市 両津湊353番地1 両津南埠頭ビル3F,サドポートラウンジ(サドシリョウツコウターミナル),3,1169,その他(WeWork等)
90,サンシャインシティプリンスホテル,"false","false",6830.964798207528,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,東京都豊島区 東池袋３丁目１－５,サンシャインシティプリンスホテル,3,217,ホテルシェアオフィス
131,ホテルサンルートプラザ新宿,"false","false",6159.960301570839,"true",0,08:00,18:00,08:00,18:00,08:00,18:00,東京都渋谷区 代々木2-3-1,サンルートプラザシンジュク,3,297,ホテルシェアオフィス
469,THE CIRCLE KARUIZAWA(軽井沢),"false","false",126381.98470681428,"true",1,10:00,18:00,10:00,18:00,10:00,18:00,長野県北佐久郡軽井沢町 軽井沢473-7,ザサークルカルイザワ(カルイザワ),3,951,その他(WeWork等)
297,THE HUB青山WEST,"false","false",5778.6429422632345,"true",1,10:00,18:00,,,,,東京都渋谷区 渋谷1-1-3 アミーホール3F,ザハブアオヤマウェスト,3,672,その他(WeWork等)
302,THE HUB大阪江坂,"false","false",401874.23514666484,"true",1,10:00,18:00,,,,,大阪府吹田市 豊津町1-18 エクラート江坂ビル3F,ザハブオオサカエサカ,3,682,その他(WeWork等)
300,THE HUB大阪本町,"false","false",403647.07315064303,"true",1,10:00,18:00,,,,,大阪府大阪市中央区 南本町2-3-12 EDGE本町3F,ザハブオオサカホンマチ,3,678,その他(WeWork等)
305,THE HUB北大阪,"false","false",401905.7018876503,"true",1,10:00,18:00,,,,,大阪府吹田市 広芝町10-8,ザハブキタオオサカ,3,688,その他(WeWork等)
291,THE HUB麹町,"false","false",2719.4365748843907,"true",1,10:00,18:00,,,,,東京都千代田区 二番町9-3 THE BASE 麹町1F,ザハブコウジマチ,3,660,その他(WeWork等)
303,THE HUB四条烏丸,"false","false",371866.41518366756,"true",1,10:00,18:00,,,,,京都府京都市下京区上柳町 331 タカノハスクエア 3-4F,ザハブシジョウカラスマ,3,684,その他(WeWork等)
298,THE HUB渋谷,"false","false",6126.676546971756,"true",1,10:00,18:00,,,,,東京都渋谷区渋谷 3-6-2 エクラート渋谷4-5F,ザハブシブヤ,3,674,その他(WeWork等)
301,THE HUB心斎橋,"false","false",404154.6302895869,"true",1,10:00,18:00,,,,,大阪府大阪市中央区 南船場3-11-10 心斎橋大陽ビル B1F,ザハブシンサイバシ,3,680,その他(WeWork等)
295,THE HUB新宿,"false","false",5735.705048308353,"true",1,10:00,18:00,,,,,東京都新宿区 新宿4-3-15 レイフラット新宿B棟 3F,ザハブシンジュク,3,668,その他(WeWork等)
294,THE HUB新宿ワシントン,"false","false",6697.168802150099,"true",1,10:00,18:00,,,,,東京都新宿区 西新宿3-2-9 新宿ワシントンホテルビル本館 2F,ザハブシンジュクワシントン,3,666,その他(WeWork等)
293,THE HUB田町,"false","false",4146.084633599817,"true",1,10:00,18:00,,,,,東京都港区 芝5-32-12 シャーメゾンステージ田町 3-4F,ザハブタマチ,3,664,その他(WeWork等)
296,THE HUB東京ベイ有明ワシントン,"false","false",5922.152461368051,"true",1,10:00,18:00,,,,,東京都江東区 有明3-7-11 有明パークビル 20F,ザハブトウキョウベイアリアケワシントン,3,670,その他(WeWork等)
299,THE HUB名古屋丸の内,"false","false",266497.78936244664,"true",1,10:00,18:00,,,,,"愛知県名古屋市中区 丸の内2-17-13 NK丸の内ビル2,8F",ザハブナゴヤマルノウチ,3,676,その他(WeWork等)
292,THE HUB南青山,"false","false",4893.679243066145,"true",1,10:00,18:00,,,,,東京都港区 南青山3-8-40 青山センタービル 2F,ザハブミナミアオヤマ,3,662,その他(WeWork等)
212,THE BLOSSOM KUMAMOTO,"false","false",895284.1578952237,"true",0,08:00,18:00,08:00,18:00,08:00,18:00,熊本県熊本市西区 春日 3-15-26,ザブラッサムクマモト,3,513,ホテルシェアオフィス
160,THE BLOSSOM HAKATA Premier,"false","false",887940.8080236777,"true",0,08:00,18:00,08:00,18:00,08:00,18:00,福岡県福岡市博多区 博多駅前２丁目８−１２,ザブラッサムハカタプレミア,3,377,ホテルシェアオフィス
154,THE BLOSSOM HIBIYA,"false","false",1623.0749519627723,"true",0,08:00,18:00,08:00,18:00,08:00,18:00,東京都港区 新橋1-1-13,ザブラッサムヒビヤ,3,371,ホテルシェアオフィス
187,静鉄ホテルプレジオ東京田町,"false","false",4616.020533965611,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,東京都港区 芝浦3-6-18,シズテツホテルプレジオトウキョウタマチ,3,434,ホテルシェアオフィス
87,品川プリンスホテル,"false","false",6535.301006953243,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,東京都港区 高輪４丁目１０ー３０,シナガワプリンスホテル,3,211,ホテルシェアオフィス
524,信濃町駅改札外,"true","false",4169.495743010005,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都新宿区信濃町 34 信濃町駅,シナノマチエキカイサツガイ,2,977,BOOTH
321,渋谷駅新南改札外,"true","false",6307.099948736367,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都渋谷区 道玄坂1-1-1,シブヤエキシンミナミカイサツガイ,2,721,BOOTH
142,新青森駅新幹線改札外(待合室),"true","false",577044.5646009835,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,青森県青森市石江高間 １３５－７ 新青森駅,シンアオモリエキシンカンセンカイサツガイマチアイシツナイ,2,325,BOOTH
65,新浦安駅改札内,"true","false",13699.348037989252,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,千葉県浦安市 入船 １丁目 １ 新浦安駅,シンウラヤスエキカイサツナイ,2,168,BOOTH
463,新川崎駅改札外,"true","false",16759.511455255157,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,神奈川県川崎市幸区 鹿島田1-2-1 新川崎駅,シンカワサキエキカイサツガイ,2,939,BOOTH
448,新木場駅改札内,"true","false",6706.867021119879,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都東京都江東区 新木場1-5 新木場駅,シンキバエキカイサツナイ,2,917,BOOTH
382,新検見川駅改札外,"true","false",27949.049981516055,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,千葉県千葉市花見川区 南花園2-1-1,シンケミガワエキカイサツガイ,2,780,BOOTH
517,新小岩駅改札内,"true","false",9201.578223542483,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都葛飾区 新小岩1-5-1 新小岩駅,シンコイワエキカイサツナイ,2,970,BOOTH
273,新白河駅改札外,"true","false",164358.06154076164,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,福島県西白河郡西郷村 小田倉字道南114,シンシラカワエキカイサツガイ,2,626,BOOTH
8,新宿駅甲州街道改札内※ブース内ビジネスコンテンツ無料実証実験中,"true","false",5993.657489756098,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都新宿区 新宿3-38-1 新宿駅,シンジュクエキコウシュウカイドウカイサツナイ,2,33,BOOTH
530,新宿駅東改札外 １F,"true","false",6024.669089592171,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都新宿区 新宿3-38-1 新宿駅,シンジュクエキヒガシカイサツガイ1カイ,2,984,BOOTH
88,新宿プリンスホテル,"false","false",6175.117957163193,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,東京都新宿区歌舞伎町 １丁目３０－１,シンジュクプリンスホテル,3,213,ホテルシェアオフィス
356,新宿郵便局,"true","false",6402.538744564329,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都新宿区 西新宿 １丁目８－８ 新宿郵便局前,シンジュクユウビンキョク,2,771,BOOTH
180,新宿ワシントンホテル,"false","false",6645.348420403664,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,東京都新宿区 西新宿３丁目２－9,シンジュクワシントンホテル,3,414,ホテルシェアオフィス
324,新習志野駅改札内,"true","false",22373.707998683552,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,千葉県習志野市 茜浜 ２丁目 １-1,シンナラシノエキカイサツナイ,2,727,BOOTH
61,新橋駅汐留地下改札外,"true","false",1805.455647511469,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,東京都港区新橋 ２-17 新橋駅,シンバシエキシオドメチカカイサツガイ,2,763,BOOTH
467,新三郷駅改札外,"true","false",21776.497317378267,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,埼玉県三郷市 新三郷ららシティ２-４-1 新三郷駅,シンミサトエキカイサツガイ,2,945,BOOTH
89,新横浜プリンスホテル,"false","false",23176.820226532524,"true",0,08:00,19:00,08:00,19:00,08:00,19:00,神奈川県横浜市港北区 新横浜３丁目４,シンヨコハマプリンスホテル,3,215,ホテルシェアオフィス
473,JRイン千歳,"false","false",809967.9785269394,"true",0,12:00,20:00,12:00,20:00,12:00,20:00,北海道千歳市 末広6-4-4,ジェイアールインチトセ,3,957,ホテルシェアオフィス
113,JR恵比寿ビル1Fエントランス,"true","false",6358.517624181934,"false",0,08:00,20:00,,,,,東京都渋谷区恵比寿南 1-5-5 JR恵比寿ビル,ジェイアールエビスビル1Fエントランス,2,260,BOOTH
175,JR恵比寿ビル3Fエントランス,"true","false",6356.47508875637,"false",0,08:00,21:30,,,,,東京都渋谷区 恵比寿南1-5-5 JR恵比寿ビル,ジェイアールエビスビル3Fエントランス,2,262,BOOTH
454,JR川崎タワー オフィスエントランス受付横,"true","false",17999.860796468685,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,神奈川県川崎市幸区 大宮町1-5 JRタワー川崎,ジェイアールカワサキタワーオフィスエントランスウケツケヨコ,2,928,BOOTH
587,JR川崎タワー オフィスエントランスエスカレーター下,"true","false",18003.04675258426,"false",0,07:00,21:30,07:00,21:30,07:00,21:30,神奈川県川崎市幸区 大宮町1-5 JR川崎タワー,ジェイアールカワサキタワーオフィスエントランスエスカレーターシタ,2,929,BOOTH
171,JR九州ステーションホテル小倉,"false","false",836807.6066831773,"true",0,08:00,18:00,08:00,18:00,08:00,18:00,福岡県北九州市小倉北区 浅野１丁目１−１,ジェイアールキュウシュウステーションホテルコクラ,3,393,ホテルシェアオフィス
158,JR九州ホテル ブラッサム博多中央,"false","false",887589.0684403413,"true",0,08:00,18:00,08:00,18:00,08:00,18:00,福岡県福岡市博多区 博多駅前２丁目２−１１,ジェイアールキュウシュウホテル,3,375,ホテルシェアオフィス
166,JR九州ホテル　小倉,"false","false",836890.4366031982,"true",0,08:00,18:00,08:00,18:00,08:00,18:00,福岡県北九州市小倉北区 浅野１丁目３−６,ジェイアールキュウシュウホテル,3,385,ホテルシェアオフィス
170,JR九州ホテル　鹿児島,"false","false",968431.2389686103,"true",0,08:00,18:00,08:00,18:00,08:00,18:00,鹿児島県鹿児島市 武１丁目１−２,ジェイアールキュウシュウホテルカゴシマ,3,391,ホテルシェアオフィス
168,JR九州ホテル　長崎,"false","false",967480.992827374,"true",0,08:00,18:00,08:00,18:00,08:00,18:00,長崎県長崎市尾上町 １−１,ジェイアールキュウシュウホテルナガサキ,3,387,ホテルシェアオフィス
163,JR九州ホテル ブラッサム大分,"false","false",797066.1803195755,"true",0,08:00,18:00,08:00,18:00,08:00,18:00,大分県大分市要町 １−１４,ジェイアールキュウシュウホテルブラッサムオオイタ,3,381,ホテルシェアオフィス
156,JR九州ホテル ブラッサム新宿,"false","false",6188.475282452059,"true",0,08:00,18:00,08:00,18:00,08:00,18:00,東京都渋谷区 代々木 ２丁目 ６ ２,ジェイアールキュウシュウホテルブラッサムシンジュク,3,373,ホテルシェアオフィス
164,JR九州ホテル ブラッサム那覇,"false","false",1557384.9939552085,"true",0,08:00,18:00,08:00,18:00,08:00,18:00,沖縄県那覇市 牧志２丁目１６−１,ジェイアールキュウシュウホテルブラッサムナハ,3,383,ホテルシェアオフィス
162,JR九州ホテル ブラッサム福岡,"false","false",887105.2578102623,"true",0,08:00,18:00,08:00,18:00,08:00,18:00,福岡県福岡市 博多区博多駅東 ２丁目 ２ ４−３０,ジェイアールキュウシュウホテルブラッサムフクオカ,3,379,ホテルシェアオフィス
169,JR九州ホテル　宮崎,"false","false",877118.1163877654,"true",0,08:00,18:00,08:00,18:00,08:00,18:00,宮崎県宮崎市錦町 １−１０,ジェイアールキュウシュウホテルミヤザキ,3,389,ホテルシェアオフィス
12,JR品川イーストビル2Fエントランス,"true","false",6272.3040688032015,"false",0,08:00,21:00,,,,,東京都港区港南 2-18-1 JR品川イーストビル,ジェイアールシナガワイーストビル2Fエントランス,2,45,BOOTH
111,JR新宿ミライナタワー2F,"true","false",5909.0646389453705,"false",0,07:00,20:30,,,,,東京都新宿区 新宿4-1-6 JR新宿ミライナタワー,ジェイアールシンジュクミライナタワー2F,2,254,BOOTH
591,JR新宿ミライナタワー 　５F オフィスロビー受付横,"true","false",5909.0646389453705,"false",0,07:00,20:30,,,,,東京都新宿区 新宿4-1-6 JR新宿ミライナタワー,ジェイアールシンジュクミライナタワー５カイオフィスロビー ウケツケヨコ,2,990,BOOTH
167,JR仙台イーストゲートビル１F,"true","false",303000.4585124965,"false",0,07:30,20:00,10:00,18:00,10:00,18:00,宮城県仙台市宮城野区 榴岡１丁目１−１ JR仙台イーストゲートビル,ジェイアールセンダイイーストゲートビル１F,2,368,BOOTH
278,JR東日本仙台支社ビル内１階,"true","false",302514.7871097146,"false",0,09:00,17:30,,,,,宮城県仙台市青葉区 五橋1丁目1-1,ジェイアールヒガシニホンセンダイシシャビルナイイチカイ,2,635,BOOTH
320,JR東日本東京支社ビル内,"true","false",6490.6366625658575,"false",0,09:00,18:00,,,,,東京都北区 東田端2-20-68 JR東日本東京支社ビル,ジェイアールヒガシニホントウキョウシシャビルナイ,2,719,BOOTH
161,JR東日本本社ビル内3階,"true","false",6068.977602004297,"false",0,07:30,18:00,,,,,東京都渋谷区 代々木２丁目２ JR東日本本社ビル,ジェイアールヒガシニホンホンシャビルナイサンカイ,2,364,BOOTH
